date,heartrate,speed,distance,stepcount,calories
2017-07-27,86.27907250000001,,5.744704050999999,9804.0,289.003
2017-07-29,110.806,,0.78809,0.0,55.907
2017-07-31,89.361825,,2.9943174,5875.0,149.47199999999998
2017-08-01,101.310875,,1.8016173629999999,2672.0,119.994
2017-08-02,111.095,,1.402015156,2646.0,60.135000000000005
2017-08-03,99.9557,,0.8577600000000001,0.0,63.745000000000005
2017-08-04,123.743,,0.84052671,1018.0,63.006
2017-08-07,106.223,,1.414254147,2112.0,69.416
2017-08-08,100.72,,1.3566589530000002,1793.0,57.55199999999999
2017-08-09,103.64330000000001,,1.2467118204200003,1815.0,67.22
2017-08-10,98.80683333333333,,2.6481079999999997,3620.0,143.544
2017-08-11,77.98864285714285,,3.1766192870000003,5643.0,185.939
2017-08-15,106.18093333333333,,2.576110725,4804.0,127.811
2017-08-16,93.0445,,0.8392379999999999,0.0,62.817
2017-08-17,90.44316666666667,,2.4796508,3789.0,122.02499999999999
2017-08-18,104.274,,1.862936,2703.0,122.20499999999998
2017-08-22,113.63975,,5.315897999999999,10717.0,185.491
2017-08-23,105.64335,,4.232010000000001,9769.0,130.742
2017-08-24,92.921425,,1.883013,5076.0,71.05
2017-08-27,89.27873333333332,,0.9968342000000001,1908.0,70.209
2017-08-28,97.87209999999999,,2.1431031999999997,3293.0,77.61999999999999
2017-08-29,97.3089,,1.4627221,2222.0,92.462
2017-08-30,105.503,,1.81538516,1121.0,87.97
2017-08-31,97.83188571428569,,2.2642944000000003,4364.0,150.88099999999997
2017-09-01,84.25,,0.055726346,0.0,8.289999999999997
2017-09-04,89.81193200000001,,0.401961759,501.0,49.222
2017-09-05,96.02443333333333,,1.1999783000000002,2082.0,103.32800000000002
2017-09-13,111.622,,0.2985237,554.0,22.725
2017-09-16,127.894,,0.333018,501.0,41.251
2017-09-18,99.0333,,0.576195,0.0,48.67400000000001
2017-09-19,96.91773333333333,,1.645425,2286.0,138.981
2017-09-20,100.304,,0.6264468,1232.0,55.354
2017-09-22,87.3108,,0.4647965,982.0,17.171
2017-09-26,96.806175,,2.1409704,3687.0,151.973
2017-09-28,84.82895714285713,,1.74464876,3264.0,214.07399999999998
2017-09-29,108.291,,0.556811,213.0,40.903
2017-10-02,114.174,,0.5724279999999999,0.0,44.309
2017-10-04,86.11975333333334,,2.81975163,5391.0,453.732
2017-10-05,98.65578000000001,,2.1045365157,2591.0,183.721
2017-10-06,103.04199999999999,,1.78896396,1393.0,105.94400000000002
2017-10-07,106.66000000000001,,1.9063976999999999,3661.0,142.535
2017-10-08,103.4203,,2.1660843000000005,2972.0,102.64699999999999
2017-10-09,104.83404999999999,,0.88319867,586.0,71.96900000000001
2017-10-10,103.259,,1.0970311,673.0,92.147
2017-10-11,101.986225,,2.4717966000000002,4776.0,115.125
2017-10-12,85.1879,,3.27421958,4611.0,245.66399999999996
2017-10-13,93.715425,,2.7995071,5164.0,210.36
2017-10-15,95.126975,,2.2223892000000003,3241.0,123.151
2017-10-16,103.9445,,2.082018,3919.0,95.012
2017-10-17,95.53648000000001,,3.2575853099999996,5074.0,189.067
2017-10-18,85.59822999999999,,2.7505624999999996,4553.0,274.14000000000004
2017-10-19,105.73325,,2.3610941050000003,3301.0,139.57500000000002
2017-10-20,101.54466666666667,,2.088711,3794.0,99.44999999999999
2017-10-21,89.12884,,1.8714076000000002,3554.0,101.57799999999999
2017-10-22,100.88613333333335,,1.462653,694.0,106.81
2017-10-23,110.51003333333334,,2.4392214,4164.0,153.831
2017-10-24,112.50949999999999,,3.1678930999999997,4648.0,227.443
2017-10-30,88.7514,,1.091053,949.0,48.385000000000005
2017-11-01,79.26887500000001,,2.7638130000000003,4576.0,187.25599999999997
2017-11-02,101.44873333333332,,3.61970847,5466.0,176.80599999999998
2017-11-03,100.278475,,2.1816872,3570.0,101.37299999999999
2017-11-04,85.06952,,2.0104864,3542.0,173.533
2017-11-05,71.84803000000001,,2.1875138,4063.0,320.664
2017-11-06,100.48745,,2.325927,4459.0,113.17599999999999
2017-11-07,75.0148,,0.9162227099999999,1312.0,86.357
2017-11-08,115.307,,1.237521,1403.0,129.37
2017-11-09,95.96976666666666,,2.02657955,3500.0,136.365
2017-11-10,95.94776666666668,,4.209068,4166.0,910.4730000000001
2017-11-11,101.20403333333333,,2.885133,4443.0,148.657
2017-11-12,96.954075,,4.64376149,7764.0,223.914
2017-11-13,99.70036666666665,,2.882514,4602.0,155.80900000000003
2017-11-14,93.20327499999999,,1.9585519999999998,1769.0,151.59599999999998
2017-11-15,79.96686315789472,,2.28835337,1820.0,627.3289999999998
2017-11-16,97.5295,,2.0490150000000003,2716.0,133.748
2017-11-17,106.62033333333333,,2.4648790000000003,3821.0,175.702
2017-11-18,101.38655000000001,,3.286017,5197.0,192.19400000000002
2017-11-19,109.08647500000001,,2.7748559999999998,4759.0,215.06399999999996
2017-11-20,93.93843333333332,,1.85182586,2661.0,153.029
2017-11-21,104.2192,,2.539975,4334.0,149.226
2017-11-22,95.50772857142856,,3.057812,4665.0,224.278
2017-11-23,109.112,,1.99029128,2604.0,135.81900000000002
2017-11-24,83.70604,,2.454554,4645.0,139.97000000000003
2017-11-25,111.86543333333333,,6.141212640999999,10434.0,309.772
2017-11-26,97.66106666666667,,2.9896177999999995,4734.0,158.216
2017-11-27,88.51323333333333,,2.64705836,3489.0,152.50300000000001
2017-11-28,102.2651,,6.3949741200000005,12081.0,314.425
2017-11-29,102.8498,,2.00058601,1962.0,183.082
2017-11-30,94.55754,,4.3710439999999995,5965.0,221.49
2017-12-01,123.78633333333335,,1.00539643,0.0,71.743
2017-12-02,103.00296,,3.0627207279999995,3203.0,228.027
2017-12-03,92.4688,,1.7121401,2287.0,100.861
2017-12-04,95.59254999999999,,2.780714,4340.0,129.993
2017-12-05,112.6521625,,8.359601,12893.0,421.34799999999996
2017-12-06,109.15435000000001,,6.786186700000001,11802.0,355.023
2017-12-07,107.95330000000001,,8.37949537,13340.0,398.67800000000005
2017-12-08,97.19915,,1.2038980000000001,1022.0,72.27199999999999
2017-12-09,85.8902,,0.6584745999999999,1297.0,55.289
2017-12-10,97.001475,,2.30009121,3657.0,166.845
2017-12-11,99.644,,2.3489592000000004,3144.0,155.603
2017-12-12,95.11785,,7.0573486,11602.0,394.634
2017-12-13,96.2096,,1.7829642099999998,1645.0,145.279
2017-12-14,104.3587,,6.378127,9434.0,388.11899999999997
2017-12-15,96.44253333333334,,1.4302839999999999,1182.0,61.786
2017-12-16,94.5204,,5.001764370999999,8847.0,269.26099999999997
2017-12-17,107.89774999999999,,2.391394,4252.0,220.843
2017-12-18,99.94948000000001,,3.0548480000000002,3539.0,178.267
2017-12-19,107.43874285714286,,7.157823800000001,10190.0,383.93600000000004
2017-12-20,87.85726,,2.7661523000000003,4032.0,189.245
2017-12-21,96.84933333333333,,1.8412943,2298.0,164.462
2017-12-22,100.80290000000001,,1.757723,1517.0,172.784
2017-12-23,87.5604,,1.5387240259999997,1673.0,143.644
2017-12-24,56.94285,,0.0112153,22.0,3.4750000000000005
2017-12-29,113.11066666666666,,1.5583055520000002,2419.0,93.68699999999998
2017-12-31,107.17615,,1.5231,2004.0,129.42100000000002
2018-01-01,111.082,,0.503422,415.0,41.731
2018-01-02,93.7198,,1.048276,2005.0,85.00399999999999
2018-01-03,108.8698,,2.1230440999999995,2386.0,111.428
2018-01-04,103.775,,0.750255,1348.0,41.478
2018-01-08,90.66175,,0.40259,235.0,35.498000000000005
2018-01-09,91.112475,,1.529488,2447.0,170.876
2018-01-10,88.94073333333334,,1.15742142,879.0,68.456
2018-01-11,93.59352,,1.5434842,2829.0,180.71699999999998
2018-01-12,108.87366666666667,,2.1723732,3567.0,99.919
2018-01-13,103.0,,0.9384,0.0,82.44
2018-01-14,79.32173,,2.0952991,1959.0,282.259
2018-01-15,98.0925,,0.475161,1021.0,35.519999999999996
2018-01-16,105.21525,,1.49049018,957.0,139.342
2018-01-17,101.48915,,1.1319346000000001,1552.0,112.6
2018-01-18,74.15054,,1.067071525,1216.0,276.493
2018-01-19,80.62338888888888,,1.96855608,1377.0,368.081
2018-01-20,103.630975,,1.917831741,3906.0,122.434
2018-01-21,100.6956,,1.82953,2258.0,119.805
2018-01-22,97.5932,,1.4522819999999999,1856.0,110.39099999999999
2018-01-23,89.82662222222221,,1.89022206,2603.0,406.22799999999995
2018-01-24,103.17305,,1.24683749,1734.0,89.711
2018-01-25,101.10154,,4.4243151,8011.0,278.6480000000001
2018-01-26,100.10463999999999,,2.76365428,3528.0,265.661
2018-01-27,109.552425,,3.379791,4579.0,171.07999999999998
2018-01-28,109.36088,,1.31734,1638.0,120.45499999999998
2018-01-29,106.38430000000001,,3.4433260000000003,4781.0,217.34900000000002
2018-01-30,95.563925,,1.6987048630000001,743.0,188.79099999999997
2018-01-31,96.45885,,1.487706,1857.0,99.43800000000002
2018-02-01,94.85011999999999,,2.8854090999999995,2901.0,205.012
2018-02-02,99.36807499999999,,1.7077498,1369.0,196.198
2018-02-03,96.86543333333334,,3.1839152000000004,5018.0,152.11199999999997
2018-02-04,98.84004,,2.57221,2884.0,155.463
2018-02-05,101.021,,0.514324,0.0,56.174
2018-02-08,104.13345,,1.402329,2084.0,86.426
2018-02-09,110.394,,1.039011,1635.0,135.679
2018-02-10,112.31825,,2.4659725000000003,4933.0,173.413
2018-02-11,99.3394,,3.3921649999999994,4557.0,192.978
2018-02-12,114.32202,,5.099306530000001,8044.0,303.201
2018-02-14,97.6845,,0.495463,901.0,41.495999999999995
2018-02-16,102.24510000000001,,3.1645711999999997,4949.0,390.92699999999996
2018-02-17,91.07204999999999,,3.1713198879999998,4417.0,249.332
2018-02-18,102.14496666666668,,1.749527,1405.0,143.154
2018-02-19,110.25833333333333,,1.52176163,1329.0,100.68
2018-02-20,97.92284,,3.0525,4710.0,190.80800000000002
2018-02-21,82.53070833333334,,3.0027717,4407.0,477.84599999999995
2018-02-22,106.44794999999999,,2.83249755,4862.0,156.464
2018-02-23,93.574475,,3.097423,4058.0,159.113
2018-02-24,103.69980000000001,,1.6787530000000002,2730.0,119.46300000000001
2018-02-25,82.91689374999999,,3.5995797999999994,4884.0,677.1119999999999
2018-02-26,99.59076666666665,,1.707813,2706.0,110.318
2018-02-27,99.182925,,3.347307,4051.0,213.095
2018-02-28,99.96874285714286,,5.972353,8784.0,288.249
2018-03-01,100.81518333333332,,3.195908,5307.0,188.89000000000001
2018-03-02,83.9661,,3.2610246999999997,4159.0,251.73199999999997
2018-03-03,95.33923333333333,,1.6868819999999998,2791.0,124.94200000000001
2018-03-04,90.94523333333332,,1.3894168,2002.0,129.141
2018-03-05,104.49876666666665,,9.288195,14502.0,421.87
2018-03-06,109.96036,,9.369985999999999,14525.0,417.204
2018-03-07,110.06756,,9.628401,15022.0,440.49100000000004
2018-03-08,111.50533333333334,,6.31437,10783.0,261.605
2018-03-09,110.462,,1.098909,879.0,98.895
2018-03-10,103.15293333333334,,2.3888830000000003,3502.0,157.94400000000002
2018-03-11,92.6288,,2.137424,3067.0,135.239
2018-03-12,101.2885,,0.603491,369.0,53.839
2018-03-13,86.2342,,1.41117949,1898.0,74.832
2018-03-15,96.4479,,2.4359816,1676.0,155.63400000000001
2018-03-16,92.863,,0.440535,10.0,51.101
2018-03-17,87.53583333333331,,1.7060171400000002,2849.0,125.19
2018-03-18,109.74889999999999,,9.8039829,15289.0,442.01599999999996
2018-03-19,96.29258,,2.8915159999999998,3481.0,211.57600000000002
2018-03-20,98.242,,2.224161026,3774.0,136.8
2018-03-21,97.73076666666668,,1.1951238199999998,359.0,104.21699999999998
2018-03-22,109.3146,,8.913219900000001,13793.0,492.87399999999997
2018-03-23,96.08753333333334,,1.6469131000000001,837.0,121.958
2018-03-24,95.09684999999999,,2.2673924,3073.0,164.23999999999998
2018-03-25,89.65311875,,9.67992786,17290.0,771.284
2018-03-26,88.306,,1.3622487401999999,1193.0,125.10100000000001
2018-03-27,98.53575000000001,,3.419516,5594.0,248.543
2018-03-28,99.3182,,1.7973929999999998,2581.0,129.639
2018-03-29,94.81123333333333,,3.459144,6211.0,156.332
2018-03-30,95.8,,2.1936451000000003,1705.0,108.72
2018-03-31,107.96813333333334,,2.7566053,4216.0,144.293
2018-04-01,97.4339,,1.0351239,840.0,91.094
2018-04-02,95.52655,,1.738633,2038.0,123.564
2018-04-03,99.25642,,3.5554872499999997,6919.0,215.651
2018-04-04,90.11113333333333,,1.817572,1962.0,102.374
2018-04-05,85.05135833333334,,2.2318624099999997,4656.0,216.42000000000002
2018-04-06,106.05199999999999,,2.138448,3516.0,102.837
2018-04-07,103.2963,,1.133941,2071.0,96.177
2018-04-08,91.4093,,0.283809,345.0,23.428
2018-04-09,101.74860000000001,,1.51678487,2461.0,96.007
2018-04-10,79.76568947368422,,7.816420229999999,13889.0,456.369
2018-04-11,67.1639,,1.706493476,1863.0,263.84400000000005
2018-04-12,87.9652,,1.80381473,1312.0,257.76
2018-04-13,93.9107,,3.2030935,5395.0,344.73400000000004
2018-04-14,88.64675,,0.6748503800000001,872.0,161.00900000000001
2018-04-15,107.556,,2.3535525999999996,3794.0,121.006
2018-04-17,99.270375,,2.4667909999999997,3922.0,211.558
2018-04-19,91.71848139534883,,2.3750405009999995,3543.0,154.948
2018-04-20,106.123,,1.2572333,1577.0,52.325
2018-04-21,102.4089,,1.5659558,2664.0,109.457
2018-04-22,102.45425,,2.16849801,2753.0,126.956
2018-04-23,103.56880000000001,,1.22631888,2277.0,83.089
2018-04-24,101.04243333333334,,2.3057800999999998,3160.0,176.278
2018-04-25,99.55876666666667,,1.4715666,2325.0,181.218
2018-04-26,101.794,,1.0917938139999999,298.0,94.22
2018-04-27,112.8393,,2.9653517,4077.0,187.274
2018-04-28,108.4125,,1.7322580000000003,3310.0,104.078
2018-04-29,105.8347875,,10.6583567,18645.0,487.19599999999997
2018-04-30,113.73029999999999,,1.57417091,1633.0,245.531
2018-05-01,101.26773333333334,,3.9690781999999993,6831.0,210.18200000000002
2018-05-02,91.83791666666666,,2.6520373000000004,3526.0,246.153
2018-05-03,94.81423333333332,,3.8400717,6648.0,246.19800000000004
2018-05-04,84.94488333333334,,3.31060432,5173.0,157.346
2018-05-05,90.37755000000001,,0.6334727,1223.0,65.672
2018-05-06,100.49154000000001,,4.974329624,8931.0,224.91799999999998
2018-05-07,113.802,,0.354773,769.0,30.354
2018-05-08,99.63737499999999,,2.5237168000000003,2990.0,185.28299999999996
2018-05-09,107.01955000000001,,2.3954727,4358.0,128.184
2018-05-10,96.09896666666667,,5.3141701999999995,7763.0,270.745
2018-05-11,99.00873684210528,,5.402489098999998,8658.0,286.683
2018-05-12,97.64593333333333,,4.69736122,8348.0,275.928
2018-05-13,98.98703333333333,,1.2572366000000001,1827.0,93.17799999999998
2018-05-14,90.2359142857143,,4.090859999999999,7092.0,325.52099999999996
2018-05-15,100.29533333333333,,3.1641046389999996,5252.0,180.79800000000006
2018-05-16,98.26490434782609,,4.494732740000001,7721.0,312.315
2018-05-17,94.06203529411765,,3.5490855800000003,5835.0,282.30099999999993
2018-05-18,107.4416,,1.8940535,3428.0,133.033
2018-05-19,112.80366666666667,,1.9536347600000004,3399.0,121.26299999999999
2018-05-20,92.5449,,0.20663169699999998,358.0,37.537000000000006
2018-05-21,92.77288000000001,,3.0055540700000005,4156.0,158.856
2018-05-22,101.70881666666666,,4.6884329000000005,7405.0,287.83799999999997
2018-05-23,104.26755,,2.2359215,3113.0,150.89
2018-05-24,91.82585,,0.907341,1737.0,73.703
2018-05-25,91.1701,,1.081511,2160.0,97.387
2018-05-28,87.37083750000001,,5.434642989,9228.0,281.92699999999996
2018-05-29,99.95595,,0.87940929,1457.0,75.36
2018-05-30,100.2745,,1.8486399459999998,3702.0,185.52399999999997
2018-05-31,104.44800000000001,,1.594618,2943.0,83.91399999999999
2018-06-01,95.2958,,1.192958,1767.0,88.726
2018-06-03,74.31465714285714,,1.436826,2348.0,207.847
2018-06-04,89.31888000000001,,2.8943171000000003,4833.0,206.845
2018-06-05,98.17625,,1.70676951,2594.0,91.493
2018-06-06,94.3226,,1.377242,2779.0,69.94999999999999
2018-06-07,101.8535,,1.45324,2472.0,74.656
2018-06-09,91.267725,,2.6404531999999996,5209.0,161.47499999999997
2018-06-10,104.413,,1.458272,2172.0,79.675
2018-06-12,88.13419999999999,,1.53755,2799.0,319.244
2018-06-13,99.9183,,2.6706060000000003,4358.0,165.84799999999998
2018-06-14,104.32586666666667,,2.8293809999999997,4503.0,177.711
2018-06-15,79.75378,,1.1914491999999999,2110.0,223.79
2018-06-16,109.284,,1.5344790000000001,2887.0,66.23
2018-06-17,74.38817083333333,,4.207810383,7809.0,376.482
2018-06-19,116.974,,0.556346,1107.0,54.04599999999999
2018-06-20,98.15417500000001,,2.0098497,2292.0,99.314
2018-06-21,118.477,,0.48448800000000003,626.0,36.355000000000004
2018-06-22,95.53266666666667,,2.50773843,4120.0,123.98400000000001
2018-06-23,91.98712499999999,,3.1755239,5672.0,158.17200000000003
2018-06-24,101.69881999999998,,3.3117573000000005,6576.0,219.49
2018-06-25,104.85499999999999,,1.014365005,1329.0,91.77
2018-06-26,84.78099999999999,,1.1222787630000002,2276.0,90.656
2018-06-28,96.67973333333333,,2.499697,4635.0,112.02799999999998
2018-06-29,89.311,,2.290295,3997.0,98.633
2018-06-30,101.5117,,1.3901668169999999,2717.0,64.526
2018-07-02,101.45038,,2.7908160000000004,5228.0,184.23899999999998
2018-07-04,105.56133333333332,,2.3945576269999997,3730.0,177.697
2018-07-05,106.51599999999999,,1.6224217200000002,3220.0,74.53299999999999
2018-07-06,101.78515,,0.94259994,863.0,64.251
2018-07-07,83.88797727272727,,8.05737779,14676.0,815.222
2018-07-08,97.558375,,2.9384818000000004,4765.0,181.44400000000002
2018-07-09,110.666,,1.9935337,3238.0,163.41899999999998
2018-07-10,108.505,,0.8178863409999999,1537.0,72.847
2018-07-11,104.5425,,1.7316466000000001,2648.0,86.27700000000002
2018-07-12,108.01759999999999,,3.5101757100000004,6297.0,222.49200000000002
2018-07-13,111.05507142857142,,1.3489076560000002,1962.0,134.84599999999998
2018-07-14,79.48689230769232,,2.79138275,4775.0,509.22600000000006
2018-07-15,113.443,,1.8691896000000001,3513.0,140.248
2018-07-16,78.24137931034483,,0.09965320000000001,0.0,8.986999999999998
2018-07-19,88.3347,,0.5063723099999999,356.0,58.473
2018-07-20,105.03333333333335,,2.6671449600000003,3977.0,174.534
2018-07-21,99.649225,,3.4513541999999995,6182.0,193.804
2018-07-22,85.79454285714287,,4.3074232,6390.0,294.322
2018-07-23,104.2179,,1.7114821,2226.0,108.06200000000001
2018-07-24,104.1912,,1.048933,1709.0,112.81700000000001
2018-07-25,107.81009999999999,,0.303608,1094.0,70.305
2018-07-27,121.84479999999999,,1.026079,871.0,49.775
2018-07-28,105.541,,1.7131145,2351.0,93.771
2018-07-29,79.43856666666666,,2.2327559999999997,4547.0,95.471
2018-07-30,92.11146,,3.828982119999999,7294.0,173.828
2018-07-31,105.064,,1.3872790000000002,1808.0,63.327
2018-08-01,91.80263333333333,,2.7265824499999995,4517.0,194.06600000000003
2018-08-02,106.43933333333332,,2.099994,3893.0,141.542
2018-08-03,103.02,,0.41867349,175.0,37.611000000000004
2018-08-04,100.874,,1.64435,2822.0,77.03200000000001
2018-08-05,104.22222222222223,,0.199880457,0.0,16.038
2018-08-06,97.43889999999999,,0.40736399999999995,255.0,59.595
2018-08-07,105.13197500000001,,2.14865741,4066.0,111.002
2018-08-08,97.7929,,1.002716,1925.0,87.74000000000001
2018-08-09,106.69999999999999,,4.05948603,6468.0,243.75900000000001
2018-08-10,98.02393333333333,,1.208336,538.0,167.65800000000002
2018-08-11,94.54478,,4.928581867,9565.0,316.68
2018-08-12,86.02611428571429,,3.8775649999999997,6554.0,271.714
2018-08-13,103.61345,,2.091218,3538.0,129.588
2018-08-14,104.471225,,2.30624,3719.0,173.127
2018-08-15,104.67750000000001,,3.298413225,5710.0,169.58499999999998
2018-08-16,95.66077142857144,,3.9117054799999997,7094.0,261.57399999999996
2018-08-17,112.20133333333332,,2.6713250000000004,4300.0,158.80900000000003
2018-08-18,109.81666666666666,,3.1603389999999996,6089.0,180.832
2018-08-19,102.035225,,5.872818540000001,9393.0,523.9449999999999
2018-08-20,112.76108888888888,,7.09995183,11796.0,671.375
2018-08-21,120.37571428571428,,6.999622000000001,12139.0,602.1460000000001
2018-08-22,90.78938571428571,,5.307433345000001,7862.0,554.2860000000001
2018-08-23,80.59927692307691,,3.13843211,5473.0,546.48
2018-08-24,74.24180666666666,,3.3498262000000008,6313.0,555.513
2018-08-25,103.293,,2.0427537599999996,2927.0,157.404
2018-08-26,104.6563,,2.5885409999999998,4280.0,226.356
2018-08-27,112.038,,0.577395,1052.0,77.196
2018-08-28,110.704,,0.6680820000000001,1195.0,51.629
2018-08-31,84.5642,,0.7590140000000001,1266.0,103.13700000000001
2018-09-01,89.89239999999998,,1.7890709999999999,2586.0,375.19599999999997
2018-09-02,108.27416666666666,,3.054016149,4613.0,210.21099999999998
2018-09-03,96.66513333333332,,3.1568371099999997,4805.0,253.631
2018-09-04,97.772075,,2.56552491,3951.0,238.494
2018-09-05,98.35359999999999,,1.030268,1503.0,111.875
2018-09-06,98.98827586206897,,4.090955662,6761.0,407.00100000000003
2018-09-07,111.46066666666667,,1.617374,1307.0,148.14100000000002
